scenario,seed,controller,fault_type,fault_count,true_soc_violation_rate_at_fault,violation_rate_at_fault,intervention_rate_at_fault
drift_combo,2,cvar_interval,dropout,7,0.000000,0.000000,0.000000
drift_combo,2,dc3s_wrapped,dropout,7,0.000000,0.000000,0.000000
drift_combo,2,deterministic_lp,dropout,7,0.000000,0.000000,0.000000
drift_combo,2,robust_fixed_interval,dropout,7,0.000000,0.000000,0.000000
drift_combo,2,cvar_interval,label_drift,48,0.625000,0.625000,0.000000
drift_combo,2,dc3s_wrapped,label_drift,48,0.000000,0.000000,0.000000
drift_combo,2,deterministic_lp,label_drift,48,0.083333,0.083333,0.000000
drift_combo,2,robust_fixed_interval,label_drift,48,0.625000,0.625000,0.000000
drift_combo,2,cvar_interval,out_of_order,9,0.333333,0.333333,0.000000
drift_combo,2,dc3s_wrapped,out_of_order,9,0.000000,0.000000,0.000000
drift_combo,2,deterministic_lp,out_of_order,9,0.000000,0.000000,0.000000
drift_combo,2,robust_fixed_interval,out_of_order,9,0.333333,0.333333,0.000000
drift_combo,2,cvar_interval,spikes,4,0.500000,0.500000,0.000000
drift_combo,2,dc3s_wrapped,spikes,4,0.000000,0.000000,0.000000
drift_combo,2,deterministic_lp,spikes,4,0.250000,0.250000,0.000000
drift_combo,2,robust_fixed_interval,spikes,4,0.500000,0.500000,0.000000
drift_combo,2,cvar_interval,stale_sensor,6,0.000000,0.000000,0.000000
drift_combo,2,dc3s_wrapped,stale_sensor,6,0.000000,0.000000,0.000000
drift_combo,2,deterministic_lp,stale_sensor,6,0.000000,0.000000,0.000000
drift_combo,2,robust_fixed_interval,stale_sensor,6,0.000000,0.000000,0.000000
drift_combo,3,cvar_interval,covariate_drift,48,0.625000,0.625000,0.000000
drift_combo,3,dc3s_wrapped,covariate_drift,48,0.000000,0.000000,0.000000
drift_combo,3,deterministic_lp,covariate_drift,48,0.166667,0.166667,0.000000
drift_combo,3,robust_fixed_interval,covariate_drift,48,0.625000,0.625000,0.000000
drift_combo,3,cvar_interval,delay_jitter,28,0.142857,0.142857,0.000000
drift_combo,3,dc3s_wrapped,delay_jitter,28,0.000000,0.000000,0.000000
drift_combo,3,deterministic_lp,delay_jitter,28,0.000000,0.000000,0.000000
drift_combo,3,robust_fixed_interval,delay_jitter,28,0.142857,0.142857,0.000000
drift_combo,3,cvar_interval,dropout,7,0.142857,0.142857,0.000000
drift_combo,3,dc3s_wrapped,dropout,7,0.000000,0.000000,0.000000
drift_combo,3,deterministic_lp,dropout,7,0.000000,0.000000,0.000000
drift_combo,3,robust_fixed_interval,dropout,7,0.142857,0.142857,0.000000
drift_combo,3,cvar_interval,label_drift,48,0.625000,0.625000,0.000000
drift_combo,3,dc3s_wrapped,label_drift,48,0.000000,0.000000,0.000000
drift_combo,3,deterministic_lp,label_drift,48,0.166667,0.166667,0.000000
drift_combo,3,robust_fixed_interval,label_drift,48,0.625000,0.625000,0.000000
drift_combo,3,cvar_interval,out_of_order,9,0.444444,0.444444,0.000000
drift_combo,3,dc3s_wrapped,out_of_order,9,0.000000,0.000000,0.000000
drift_combo,3,deterministic_lp,out_of_order,9,0.111111,0.111111,0.000000
drift_combo,3,robust_fixed_interval,out_of_order,9,0.444444,0.444444,0.000000
drift_combo,3,cvar_interval,spikes,4,0.500000,0.500000,0.000000
drift_combo,3,dc3s_wrapped,spikes,4,0.000000,0.000000,0.000000
drift_combo,3,deterministic_lp,spikes,4,0.000000,0.000000,0.000000
drift_combo,3,robust_fixed_interval,spikes,4,0.500000,0.500000,0.000000
drift_combo,3,cvar_interval,stale_sensor,8,0.500000,0.500000,0.000000
drift_combo,3,dc3s_wrapped,stale_sensor,8,0.000000,0.000000,0.000000
drift_combo,3,deterministic_lp,stale_sensor,8,0.000000,0.000000,0.000000
drift_combo,3,robust_fixed_interval,stale_sensor,8,0.500000,0.500000,0.000000
drift_combo,4,cvar_interval,covariate_drift,48,0.145833,0.145833,0.000000
drift_combo,4,dc3s_wrapped,covariate_drift,48,0.000000,0.000000,0.000000
drift_combo,4,deterministic_lp,covariate_drift,48,0.125000,0.125000,0.000000
drift_combo,4,robust_fixed_interval,covariate_drift,48,0.145833,0.145833,0.000000
drift_combo,4,cvar_interval,delay_jitter,28,0.142857,0.142857,0.000000
drift_combo,4,dc3s_wrapped,delay_jitter,28,0.000000,0.000000,0.000000
drift_combo,4,deterministic_lp,delay_jitter,28,0.142857,0.142857,0.000000
drift_combo,4,robust_fixed_interval,delay_jitter,28,0.142857,0.142857,0.000000
drift_combo,4,cvar_interval,dropout,7,0.000000,0.000000,0.000000
drift_combo,4,dc3s_wrapped,dropout,7,0.000000,0.000000,0.000000
drift_combo,4,deterministic_lp,dropout,7,0.000000,0.000000,0.000000
drift_combo,4,robust_fixed_interval,dropout,7,0.000000,0.000000,0.000000
drift_combo,4,cvar_interval,label_drift,48,0.145833,0.145833,0.000000
drift_combo,4,dc3s_wrapped,label_drift,48,0.000000,0.000000,0.000000
drift_combo,4,deterministic_lp,label_drift,48,0.125000,0.125000,0.000000
drift_combo,4,robust_fixed_interval,label_drift,48,0.145833,0.145833,0.000000
drift_combo,4,cvar_interval,out_of_order,9,0.222222,0.222222,0.000000
drift_combo,4,dc3s_wrapped,out_of_order,9,0.000000,0.000000,0.000000
drift_combo,4,deterministic_lp,out_of_order,9,0.222222,0.222222,0.000000
drift_combo,4,robust_fixed_interval,out_of_order,9,0.222222,0.222222,0.000000
drift_combo,4,cvar_interval,spikes,4,0.000000,0.000000,0.000000
drift_combo,4,dc3s_wrapped,spikes,4,0.000000,0.000000,0.000000
drift_combo,4,deterministic_lp,spikes,4,0.250000,0.250000,0.000000
drift_combo,4,robust_fixed_interval,spikes,4,0.000000,0.000000,0.000000
drift_combo,4,cvar_interval,stale_sensor,8,0.000000,0.000000,0.000000
drift_combo,4,dc3s_wrapped,stale_sensor,8,0.000000,0.000000,0.000000
drift_combo,4,deterministic_lp,stale_sensor,8,0.000000,0.000000,0.000000
drift_combo,4,robust_fixed_interval,stale_sensor,8,0.000000,0.000000,0.000000
drift_combo,5,cvar_interval,covariate_drift,48,0.062500,0.062500,0.000000
drift_combo,5,dc3s_wrapped,covariate_drift,48,0.000000,0.000000,0.000000
drift_combo,5,deterministic_lp,covariate_drift,48,0.062500,0.062500,0.000000
drift_combo,5,robust_fixed_interval,covariate_drift,48,0.062500,0.062500,0.000000
drift_combo,5,cvar_interval,delay_jitter,28,0.000000,0.000000,0.000000
drift_combo,5,dc3s_wrapped,delay_jitter,28,0.000000,0.000000,0.000000
drift_combo,5,deterministic_lp,delay_jitter,28,0.071429,0.071429,0.000000
drift_combo,5,robust_fixed_interval,delay_jitter,28,0.000000,0.000000,0.000000
drift_combo,5,cvar_interval,dropout,7,0.142857,0.142857,0.000000
drift_combo,5,dc3s_wrapped,dropout,7,0.000000,0.000000,0.000000
drift_combo,5,deterministic_lp,dropout,7,0.142857,0.142857,0.000000
drift_combo,5,robust_fixed_interval,dropout,7,0.142857,0.142857,0.000000
drift_combo,5,cvar_interval,label_drift,48,0.062500,0.062500,0.000000
drift_combo,5,dc3s_wrapped,label_drift,48,0.000000,0.000000,0.000000
drift_combo,5,deterministic_lp,label_drift,48,0.062500,0.062500,0.000000
drift_combo,5,robust_fixed_interval,label_drift,48,0.062500,0.062500,0.000000
drift_combo,5,cvar_interval,out_of_order,9,0.000000,0.000000,0.000000
drift_combo,5,dc3s_wrapped,out_of_order,9,0.000000,0.000000,0.000000
drift_combo,5,deterministic_lp,out_of_order,9,0.000000,0.000000,0.000000
drift_combo,5,robust_fixed_interval,out_of_order,9,0.000000,0.000000,0.000000
drift_combo,5,cvar_interval,spikes,4,0.000000,0.000000,0.000000
drift_combo,5,dc3s_wrapped,spikes,4,0.000000,0.000000,0.000000
drift_combo,5,deterministic_lp,spikes,4,0.000000,0.000000,0.000000
drift_combo,5,robust_fixed_interval,spikes,4,0.000000,0.000000,0.000000
drift_combo,5,cvar_interval,stale_sensor,8,0.000000,0.000000,0.000000
drift_combo,5,dc3s_wrapped,stale_sensor,8,0.000000,0.000000,0.000000
drift_combo,5,deterministic_lp,stale_sensor,8,0.000000,0.000000,0.000000
drift_combo,5,robust_fixed_interval,stale_sensor,8,0.000000,0.000000,0.000000
drift_combo,6,cvar_interval,covariate_drift,48,1.000000,1.000000,0.000000
drift_combo,6,dc3s_wrapped,covariate_drift,48,0.000000,0.000000,0.000000
drift_combo,6,deterministic_lp,covariate_drift,48,0.104167,0.104167,0.000000
drift_combo,6,robust_fixed_interval,covariate_drift,48,1.000000,1.000000,0.000000
drift_combo,6,cvar_interval,delay_jitter,28,0.571429,0.571429,0.000000
drift_combo,6,dc3s_wrapped,delay_jitter,28,0.000000,0.000000,0.000000
drift_combo,6,deterministic_lp,delay_jitter,28,0.107143,0.107143,0.000000
drift_combo,6,robust_fixed_interval,delay_jitter,28,0.571429,0.571429,0.000000
drift_combo,6,cvar_interval,dropout,7,0.428571,0.428571,0.000000
drift_combo,6,dc3s_wrapped,dropout,7,0.000000,0.000000,0.000000
drift_combo,6,deterministic_lp,dropout,7,0.000000,0.000000,0.000000
drift_combo,6,robust_fixed_interval,dropout,7,0.428571,0.428571,0.000000
drift_combo,6,cvar_interval,label_drift,48,1.000000,1.000000,0.000000
drift_combo,6,dc3s_wrapped,label_drift,48,0.000000,0.000000,0.000000
drift_combo,6,deterministic_lp,label_drift,48,0.104167,0.104167,0.000000
drift_combo,6,robust_fixed_interval,label_drift,48,1.000000,1.000000,0.000000
drift_combo,6,cvar_interval,out_of_order,9,0.555556,0.555556,0.000000
drift_combo,6,dc3s_wrapped,out_of_order,9,0.000000,0.000000,0.000000
drift_combo,6,deterministic_lp,out_of_order,9,0.111111,0.111111,0.000000
drift_combo,6,robust_fixed_interval,out_of_order,9,0.555556,0.555556,0.000000
drift_combo,6,cvar_interval,spikes,4,0.000000,0.000000,0.000000
drift_combo,6,dc3s_wrapped,spikes,4,0.000000,0.000000,0.000000
drift_combo,6,deterministic_lp,spikes,4,0.000000,0.000000,0.000000
drift_combo,6,robust_fixed_interval,spikes,4,0.000000,0.000000,0.000000
drift_combo,6,cvar_interval,stale_sensor,8,1.000000,1.000000,0.000000
drift_combo,6,dc3s_wrapped,stale_sensor,8,0.000000,0.000000,0.000000
drift_combo,6,deterministic_lp,stale_sensor,8,0.000000,0.000000,0.000000
drift_combo,6,robust_fixed_interval,stale_sensor,8,1.000000,1.000000,0.000000
drift_combo,7,cvar_interval,covariate_drift,48,1.000000,1.000000,0.000000
drift_combo,7,dc3s_wrapped,covariate_drift,48,0.000000,0.000000,0.000000
drift_combo,7,deterministic_lp,covariate_drift,48,0.041667,0.041667,0.000000
drift_combo,7,robust_fixed_interval,covariate_drift,48,1.000000,1.000000,0.000000
drift_combo,7,cvar_interval,delay_jitter,28,0.535714,0.535714,0.000000
drift_combo,7,dc3s_wrapped,delay_jitter,28,0.000000,0.000000,0.000000
drift_combo,7,deterministic_lp,delay_jitter,28,0.071429,0.071429,0.000000
drift_combo,7,robust_fixed_interval,delay_jitter,28,0.535714,0.535714,0.000000
drift_combo,7,cvar_interval,dropout,7,0.142857,0.142857,0.000000
drift_combo,7,dc3s_wrapped,dropout,7,0.000000,0.000000,0.000000
drift_combo,7,deterministic_lp,dropout,7,0.142857,0.142857,0.000000
drift_combo,7,robust_fixed_interval,dropout,7,0.142857,0.142857,0.000000
drift_combo,7,cvar_interval,label_drift,48,1.000000,1.000000,0.000000
drift_combo,7,dc3s_wrapped,label_drift,48,0.000000,0.000000,0.000000
drift_combo,7,deterministic_lp,label_drift,48,0.041667,0.041667,0.000000
drift_combo,7,robust_fixed_interval,label_drift,48,1.000000,1.000000,0.000000
drift_combo,7,cvar_interval,out_of_order,9,0.555556,0.555556,0.000000
drift_combo,7,dc3s_wrapped,out_of_order,9,0.000000,0.000000,0.000000
drift_combo,7,deterministic_lp,out_of_order,9,0.111111,0.111111,0.000000
drift_combo,7,robust_fixed_interval,out_of_order,9,0.555556,0.555556,0.000000
drift_combo,7,cvar_interval,spikes,4,0.250000,0.250000,0.000000
drift_combo,7,dc3s_wrapped,spikes,4,0.000000,0.000000,0.000000
drift_combo,7,deterministic_lp,spikes,4,0.000000,0.000000,0.000000
drift_combo,7,robust_fixed_interval,spikes,4,0.250000,0.250000,0.000000
drift_combo,7,cvar_interval,stale_sensor,8,0.500000,0.500000,0.000000
drift_combo,7,dc3s_wrapped,stale_sensor,8,0.000000,0.000000,0.000000
drift_combo,7,deterministic_lp,stale_sensor,8,0.000000,0.000000,0.000000
drift_combo,7,robust_fixed_interval,stale_sensor,8,0.500000,0.500000,0.000000
drift_combo,8,cvar_interval,covariate_drift,48,0.104167,0.104167,0.000000
drift_combo,8,dc3s_wrapped,covariate_drift,48,0.000000,0.000000,0.000000
drift_combo,8,deterministic_lp,covariate_drift,48,0.104167,0.104167,0.000000
drift_combo,8,robust_fixed_interval,covariate_drift,48,0.104167,0.104167,0.000000
drift_combo,8,cvar_interval,delay_jitter,28,0.071429,0.071429,0.000000
drift_combo,8,dc3s_wrapped,delay_jitter,28,0.000000,0.000000,0.000000
drift_combo,8,deterministic_lp,delay_jitter,28,0.071429,0.071429,0.000000
drift_combo,8,robust_fixed_interval,delay_jitter,28,0.071429,0.071429,0.000000
drift_combo,8,cvar_interval,dropout,7,0.000000,0.000000,0.000000
drift_combo,8,dc3s_wrapped,dropout,7,0.000000,0.000000,0.000000
drift_combo,8,deterministic_lp,dropout,7,0.000000,0.000000,0.000000
drift_combo,8,robust_fixed_interval,dropout,7,0.000000,0.000000,0.000000
drift_combo,8,cvar_interval,label_drift,48,0.104167,0.104167,0.000000
drift_combo,8,dc3s_wrapped,label_drift,48,0.000000,0.000000,0.000000
drift_combo,8,deterministic_lp,label_drift,48,0.104167,0.104167,0.000000
drift_combo,8,robust_fixed_interval,label_drift,48,0.104167,0.104167,0.000000
drift_combo,8,cvar_interval,out_of_order,9,0.000000,0.000000,0.000000
drift_combo,8,dc3s_wrapped,out_of_order,9,0.000000,0.000000,0.000000
drift_combo,8,deterministic_lp,out_of_order,9,0.000000,0.000000,0.000000
drift_combo,8,robust_fixed_interval,out_of_order,9,0.000000,0.000000,0.000000
drift_combo,8,cvar_interval,spikes,4,0.250000,0.250000,0.000000
drift_combo,8,dc3s_wrapped,spikes,4,0.000000,0.000000,0.000000
drift_combo,8,deterministic_lp,spikes,4,0.250000,0.250000,0.000000
drift_combo,8,robust_fixed_interval,spikes,4,0.250000,0.250000,0.000000
drift_combo,8,cvar_interval,stale_sensor,5,0.000000,0.000000,0.000000
drift_combo,8,dc3s_wrapped,stale_sensor,5,0.000000,0.000000,0.000000
drift_combo,8,deterministic_lp,stale_sensor,5,0.000000,0.000000,0.000000
drift_combo,8,robust_fixed_interval,stale_sensor,5,0.000000,0.000000,0.000000
drift_combo,9,cvar_interval,covariate_drift,48,1.000000,1.000000,0.000000
drift_combo,9,dc3s_wrapped,covariate_drift,48,0.000000,0.000000,0.000000
drift_combo,9,deterministic_lp,covariate_drift,48,0.104167,0.104167,0.000000
drift_combo,9,robust_fixed_interval,covariate_drift,48,1.000000,1.000000,0.000000
drift_combo,9,cvar_interval,delay_jitter,28,0.571429,0.571429,0.000000
drift_combo,9,dc3s_wrapped,delay_jitter,28,0.000000,0.000000,0.000000
drift_combo,9,deterministic_lp,delay_jitter,28,0.142857,0.142857,0.000000
drift_combo,9,robust_fixed_interval,delay_jitter,28,0.571429,0.571429,0.000000
drift_combo,9,cvar_interval,dropout,7,0.857143,0.857143,0.000000
drift_combo,9,dc3s_wrapped,dropout,7,0.000000,0.000000,0.000000
drift_combo,9,deterministic_lp,dropout,7,0.000000,0.000000,0.000000
drift_combo,9,robust_fixed_interval,dropout,7,0.857143,0.857143,0.000000
drift_combo,9,cvar_interval,label_drift,48,1.000000,1.000000,0.000000
drift_combo,9,dc3s_wrapped,label_drift,48,0.000000,0.000000,0.000000
drift_combo,9,deterministic_lp,label_drift,48,0.104167,0.104167,0.000000
drift_combo,9,robust_fixed_interval,label_drift,48,1.000000,1.000000,0.000000
drift_combo,9,cvar_interval,out_of_order,9,0.888889,0.888889,0.000000
drift_combo,9,dc3s_wrapped,out_of_order,9,0.000000,0.000000,0.000000
drift_combo,9,deterministic_lp,out_of_order,9,0.111111,0.111111,0.000000
drift_combo,9,robust_fixed_interval,out_of_order,9,0.888889,0.888889,0.000000
drift_combo,9,cvar_interval,spikes,4,0.000000,0.000000,0.000000
drift_combo,9,dc3s_wrapped,spikes,4,0.000000,0.000000,0.000000
drift_combo,9,deterministic_lp,spikes,4,0.000000,0.000000,0.000000
drift_combo,9,robust_fixed_interval,spikes,4,0.000000,0.000000,0.000000
drift_combo,9,cvar_interval,stale_sensor,8,0.500000,0.500000,0.000000
drift_combo,9,dc3s_wrapped,stale_sensor,8,0.000000,0.000000,0.000000
drift_combo,9,deterministic_lp,stale_sensor,8,0.000000,0.000000,0.000000
drift_combo,9,robust_fixed_interval,stale_sensor,8,0.500000,0.500000,0.000000
dropout,0,cvar_interval,covariate_drift,0,0.000000,0.000000,0.000000
dropout,0,dc3s_wrapped,covariate_drift,0,0.000000,0.000000,0.000000
dropout,0,deterministic_lp,covariate_drift,0,0.000000,0.000000,0.000000
dropout,0,robust_fixed_interval,covariate_drift,0,0.000000,0.000000,0.000000
dropout,0,cvar_interval,delay_jitter,0,0.000000,0.000000,0.000000
dropout,0,dc3s_wrapped,delay_jitter,0,0.000000,0.000000,0.000000
dropout,0,deterministic_lp,delay_jitter,0,0.000000,0.000000,0.000000
dropout,0,robust_fixed_interval,delay_jitter,0,0.000000,0.000000,0.000000
dropout,0,cvar_interval,dropout,7,0.142857,0.142857,0.000000
dropout,0,dc3s_wrapped,dropout,7,0.000000,0.000000,0.000000
dropout,0,deterministic_lp,dropout,7,0.142857,0.142857,0.000000
dropout,0,robust_fixed_interval,dropout,7,0.142857,0.142857,0.000000
dropout,0,cvar_interval,label_drift,0,0.000000,0.000000,0.000000
dropout,0,dc3s_wrapped,label_drift,0,0.000000,0.000000,0.000000
dropout,0,deterministic_lp,label_drift,0,0.000000,0.000000,0.000000
dropout,0,robust_fixed_interval,label_drift,0,0.000000,0.000000,0.000000
dropout,0,cvar_interval,out_of_order,0,0.000000,0.000000,0.000000
dropout,0,dc3s_wrapped,out_of_order,0,0.000000,0.000000,0.000000
dropout,0,deterministic_lp,out_of_order,0,0.000000,0.000000,0.000000
dropout,0,robust_fixed_interval,out_of_order,0,0.000000,0.000000,0.000000
dropout,0,cvar_interval,spikes,0,0.000000,0.000000,0.000000
dropout,0,dc3s_wrapped,spikes,0,0.000000,0.000000,0.000000
dropout,0,deterministic_lp,spikes,0,0.000000,0.000000,0.000000
dropout,0,robust_fixed_interval,spikes,0,0.000000,0.000000,0.000000
dropout,0,cvar_interval,stale_sensor,0,0.000000,0.000000,0.000000
dropout,0,dc3s_wrapped,stale_sensor,0,0.000000,0.000000,0.000000
dropout,0,deterministic_lp,stale_sensor,0,0.000000,0.000000,0.000000
dropout,0,robust_fixed_interval,stale_sensor,0,0.000000,0.000000,0.000000
dropout,1,cvar_interval,covariate_drift,0,0.000000,0.000000,0.000000
dropout,1,dc3s_wrapped,covariate_drift,0,0.000000,0.000000,0.000000
dropout,1,deterministic_lp,covariate_drift,0,0.000000,0.000000,0.000000
dropout,1,robust_fixed_interval,covariate_drift,0,0.000000,0.000000,0.000000
dropout,1,cvar_interval,delay_jitter,0,0.000000,0.000000,0.000000
dropout,1,dc3s_wrapped,delay_jitter,0,0.000000,0.000000,0.000000
dropout,1,deterministic_lp,delay_jitter,0,0.000000,0.000000,0.000000
dropout,1,robust_fixed_interval,delay_jitter,0,0.000000,0.000000,0.000000
dropout,1,cvar_interval,dropout,7,0.000000,0.000000,0.000000
dropout,1,dc3s_wrapped,dropout,7,0.000000,0.000000,0.000000
dropout,1,deterministic_lp,dropout,7,0.000000,0.000000,0.000000
dropout,1,robust_fixed_interval,dropout,7,0.000000,0.000000,0.000000
dropout,1,cvar_interval,label_drift,0,0.000000,0.000000,0.000000
dropout,1,dc3s_wrapped,label_drift,0,0.000000,0.000000,0.000000
dropout,1,deterministic_lp,label_drift,0,0.000000,0.000000,0.000000
dropout,1,robust_fixed_interval,label_drift,0,0.000000,0.000000,0.000000
dropout,1,cvar_interval,out_of_order,0,0.000000,0.000000,0.000000
dropout,1,dc3s_wrapped,out_of_order,0,0.000000,0.000000,0.000000
dropout,1,deterministic_lp,out_of_order,0,0.000000,0.000000,0.000000
dropout,1,robust_fixed_interval,out_of_order,0,0.000000,0.000000,0.000000
dropout,1,cvar_interval,spikes,0,0.000000,0.000000,0.000000
dropout,1,dc3s_wrapped,spikes,0,0.000000,0.000000,0.000000
dropout,1,deterministic_lp,spikes,0,0.000000,0.000000,0.000000
dropout,1,robust_fixed_interval,spikes,0,0.000000,0.000000,0.000000
dropout,1,cvar_interval,stale_sensor,0,0.000000,0.000000,0.000000
dropout,1,dc3s_wrapped,stale_sensor,0,0.000000,0.000000,0.000000
dropout,1,deterministic_lp,stale_sensor,0,0.000000,0.000000,0.000000
dropout,1,robust_fixed_interval,stale_sensor,0,0.000000,0.000000,0.000000
dropout,2,cvar_interval,covariate_drift,0,0.000000,0.000000,0.000000
dropout,2,dc3s_wrapped,covariate_drift,0,0.000000,0.000000,0.000000
dropout,2,deterministic_lp,covariate_drift,0,0.000000,0.000000,0.000000
dropout,2,robust_fixed_interval,covariate_drift,0,0.000000,0.000000,0.000000
dropout,2,cvar_interval,delay_jitter,0,0.000000,0.000000,0.000000
dropout,2,dc3s_wrapped,delay_jitter,0,0.000000,0.000000,0.000000
dropout,2,deterministic_lp,delay_jitter,0,0.000000,0.000000,0.000000
dropout,2,robust_fixed_interval,delay_jitter,0,0.000000,0.000000,0.000000
dropout,2,cvar_interval,dropout,7,0.714286,0.714286,0.000000
dropout,2,dc3s_wrapped,dropout,7,0.000000,0.000000,0.000000
dropout,2,deterministic_lp,dropout,7,0.285714,0.285714,0.000000
dropout,2,robust_fixed_interval,dropout,7,0.714286,0.714286,0.000000
dropout,2,cvar_interval,label_drift,0,0.000000,0.000000,0.000000
dropout,2,dc3s_wrapped,label_drift,0,0.000000,0.000000,0.000000
dropout,2,deterministic_lp,label_drift,0,0.000000,0.000000,0.000000
dropout,2,robust_fixed_interval,label_drift,0,0.000000,0.000000,0.000000
dropout,2,cvar_interval,out_of_order,0,0.000000,0.000000,0.000000
dropout,2,dc3s_wrapped,out_of_order,0,0.000000,0.000000,0.000000
dropout,2,deterministic_lp,out_of_order,0,0.000000,0.000000,0.000000
dropout,2,robust_fixed_interval,out_of_order,0,0.000000,0.000000,0.000000
dropout,2,cvar_interval,spikes,0,0.000000,0.000000,0.000000
dropout,2,dc3s_wrapped,spikes,0,0.000000,0.000000,0.000000
dropout,2,deterministic_lp,spikes,0,0.000000,0.000000,0.000000
dropout,2,robust_fixed_interval,spikes,0,0.000000,0.000000,0.000000
dropout,2,cvar_interval,stale_sensor,0,0.000000,0.000000,0.000000
dropout,2,dc3s_wrapped,stale_sensor,0,0.000000,0.000000,0.000000
dropout,2,deterministic_lp,stale_sensor,0,0.000000,0.000000,0.000000
dropout,2,robust_fixed_interval,stale_sensor,0,0.000000,0.000000,0.000000
dropout,3,cvar_interval,covariate_drift,0,0.000000,0.000000,0.000000
dropout,3,dc3s_wrapped,covariate_drift,0,0.000000,0.000000,0.000000
dropout,3,deterministic_lp,covariate_drift,0,0.000000,0.000000,0.000000
dropout,3,robust_fixed_interval,covariate_drift,0,0.000000,0.000000,0.000000
dropout,3,cvar_interval,delay_jitter,0,0.000000,0.000000,0.000000
dropout,3,dc3s_wrapped,delay_jitter,0,0.000000,0.000000,0.000000
dropout,3,deterministic_lp,delay_jitter,0,0.000000,0.000000,0.000000
dropout,3,robust_fixed_interval,delay_jitter,0,0.000000,0.000000,0.000000
dropout,3,cvar_interval,dropout,7,0.285714,0.285714,0.000000
dropout,3,dc3s_wrapped,dropout,7,0.000000,0.000000,0.000000
dropout,3,deterministic_lp,dropout,7,0.000000,0.000000,0.000000
dropout,3,robust_fixed_interval,dropout,7,0.285714,0.285714,0.000000
dropout,3,cvar_interval,label_drift,0,0.000000,0.000000,0.000000
dropout,3,dc3s_wrapped,label_drift,0,0.000000,0.000000,0.000000
dropout,3,deterministic_lp,label_drift,0,0.000000,0.000000,0.000000
dropout,3,robust_fixed_interval,label_drift,0,0.000000,0.000000,0.000000
dropout,3,cvar_interval,out_of_order,0,0.000000,0.000000,0.000000
dropout,3,dc3s_wrapped,out_of_order,0,0.000000,0.000000,0.000000
dropout,3,deterministic_lp,out_of_order,0,0.000000,0.000000,0.000000
dropout,3,robust_fixed_interval,out_of_order,0,0.000000,0.000000,0.000000
dropout,3,cvar_interval,spikes,0,0.000000,0.000000,0.000000
dropout,3,dc3s_wrapped,spikes,0,0.000000,0.000000,0.000000
dropout,3,deterministic_lp,spikes,0,0.000000,0.000000,0.000000
dropout,3,robust_fixed_interval,spikes,0,0.000000,0.000000,0.000000
dropout,3,cvar_interval,stale_sensor,0,0.000000,0.000000,0.000000
dropout,3,dc3s_wrapped,stale_sensor,0,0.000000,0.000000,0.000000
dropout,3,deterministic_lp,stale_sensor,0,0.000000,0.000000,0.000000
dropout,3,robust_fixed_interval,stale_sensor,0,0.000000,0.000000,0.000000
dropout,4,cvar_interval,covariate_drift,0,0.000000,0.000000,0.000000
dropout,4,dc3s_wrapped,covariate_drift,0,0.000000,0.000000,0.000000
dropout,4,deterministic_lp,covariate_drift,0,0.000000,0.000000,0.000000
dropout,4,robust_fixed_interval,covariate_drift,0,0.000000,0.000000,0.000000
dropout,4,cvar_interval,delay_jitter,0,0.000000,0.000000,0.000000
dropout,4,dc3s_wrapped,delay_jitter,0,0.000000,0.000000,0.000000
dropout,4,deterministic_lp,delay_jitter,0,0.000000,0.000000,0.000000
dropout,4,robust_fixed_interval,delay_jitter,0,0.000000,0.000000,0.000000
dropout,4,cvar_interval,dropout,7,0.142857,0.142857,0.000000
dropout,4,dc3s_wrapped,dropout,7,0.000000,0.000000,0.000000
dropout,4,deterministic_lp,dropout,7,0.285714,0.285714,0.000000
dropout,4,robust_fixed_interval,dropout,7,0.142857,0.142857,0.000000
dropout,4,cvar_interval,label_drift,0,0.000000,0.000000,0.000000
dropout,4,dc3s_wrapped,label_drift,0,0.000000,0.000000,0.000000
dropout,4,deterministic_lp,label_drift,0,0.000000,0.000000,0.000000
dropout,4,robust_fixed_interval,label_drift,0,0.000000,0.000000,0.000000
dropout,4,cvar_interval,out_of_order,0,0.000000,0.000000,0.000000
dropout,4,dc3s_wrapped,out_of_order,0,0.000000,0.000000,0.000000
dropout,4,deterministic_lp,out_of_order,0,0.000000,0.000000,0.000000
dropout,4,robust_fixed_interval,out_of_order,0,0.000000,0.000000,0.000000
dropout,4,cvar_interval,spikes,0,0.000000,0.000000,0.000000
dropout,4,dc3s_wrapped,spikes,0,0.000000,0.000000,0.000000
dropout,4,deterministic_lp,spikes,0,0.000000,0.000000,0.000000
dropout,4,robust_fixed_interval,spikes,0,0.000000,0.000000,0.000000
dropout,4,cvar_interval,stale_sensor,0,0.000000,0.000000,0.000000
dropout,4,dc3s_wrapped,stale_sensor,0,0.000000,0.000000,0.000000
dropout,4,deterministic_lp,stale_sensor,0,0.000000,0.000000,0.000000
dropout,4,robust_fixed_interval,stale_sensor,0,0.000000,0.000000,0.000000
dropout,5,cvar_interval,covariate_drift,0,0.000000,0.000000,0.000000
dropout,5,dc3s_wrapped,covariate_drift,0,0.000000,0.000000,0.000000
dropout,5,deterministic_lp,covariate_drift,0,0.000000,0.000000,0.000000
dropout,5,robust_fixed_interval,covariate_drift,0,0.000000,0.000000,0.000000
